Clonal_Cluster_ID,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
C1,-5.833697483,-5.827171972,-5.82118732,-5.815743527,-5.810840594,-5.80647852,-5.802657306,-5.799376951,-5.796637456,-5.79443882,-5.792781043,-5.793440166,-5.797402876,-5.803485147,-5.810502953,-5.817272267,-5.822609064,-5.825329317,-5.824248999,-5.818184085,-5.805950548,-5.792164188,-5.780617217,-5.768890228,-5.754563812,-5.735218564,-5.708435075,-5.671793939,-5.622875747,-5.559261093,-5.478530568,-5.37201853,-5.237419745,-5.081855425,-4.912446782,-4.736315028,-4.560581373,-4.39236703,-4.238793209,-4.106981122,-4.004051982,-3.927552113,-3.868733403,-3.825275407,-3.794857679,-3.775159772,-3.763861241,-3.75864164,-3.757180523,-3.757157444,-3.756251958,-3.759266277,-3.771274689,-3.790364852,-3.814624429,-3.842141078,-3.87100246,-3.899296236,-3.925110067,-3.946531613,-3.961648534,-3.971826803,-3.979808461,-3.98574527,-3.989788993,-3.992091392,-3.992804228,-3.992079265,-3.990068263,-3.986922987,-3.982795197,-3.9764361,-3.966994539,-3.95521873,-3.941856892,-3.927657239,-3.913367988,-3.899737357,-3.887513562,-3.877444819,-3.870279346,-3.866373935,-3.865150875,-3.86595663,-3.868137661,-3.87104043,-3.8740114,-3.876397034,-3.877543792,-3.876798137,-3.873506532,-3.868525767,-3.863009581,-3.856749856,-3.849538474,-3.841167319,-3.831428272,-3.820113216,-3.807014033,-3.791922606,-3.774630818,-3.754531822,-3.731504307,-3.706068459,-3.678744461,-3.650052499,-3.620512758,-3.590645423,-3.560970677,-3.532008707,-3.504279697,-3.476922678,-3.448919884,-3.420556303,-3.392116921,-3.363886727,-3.336150706,-3.309193846,-3.283301135,-3.25875756,-3.235848107,-3.213974825,-3.192509976,-3.171693867,-3.151766808,-3.132969107,-3.115541075,-3.099723018,-3.085755247,-3.073878069,-3.064331795,-3.057678271,-3.053980427,-3.052730193,-3.053419497,-3.055540271,-3.058584442,-3.062043941,-3.065410698,-3.068176642,-3.069833702,-3.070996859,-3.072534654,-3.074319363,-3.076223261,-3.078118624,-3.079877726,-3.081372843,-3.08247625,-3.083060222,-3.082997034,-3.082599122,-3.082172516,-3.081579884,-3.080683895,-3.079347215,-3.077432514,-3.07480246,-3.07131972,-3.066846963,-3.061246857,-3.054633845,-3.047213925,-3.038987097,-3.029953361,-3.020112717,-3.009465164,-2.998010704,-2.985749336,-2.97268106,-2.958805875
C2,-4.270285125,-4.229794388,-4.188558013,-4.146576,-4.103848349,-4.06037506,-4.016156134,-3.97119157,-3.925481368,-3.879025529,-3.831824052,-3.784293715,-3.736666064,-3.688663245,-3.640007406,-3.590420694,-3.539625256,-3.487343241,-3.433296795,-3.377208066,-3.318799202,-3.249688011,-3.165505865,-3.071995252,-2.974898663,-2.879958588,-2.792917516,-2.719517938,-2.665502343,-2.63661322,-2.638593061,-2.677882511,-2.752104531,-2.853775087,-2.975410141,-3.109525657,-3.2486376,-3.385261933,-3.51191462,-3.621111624,-3.70536891,-3.771780656,-3.832049294,-3.885603171,-3.931870632,-3.970280023,-4.000259689,-4.021237976,-4.03264323,-4.033903796,-4.02444802,-3.993379745,-3.935238377,-3.857605607,-3.768063125,-3.674192621,-3.583575786,-3.50379431,-3.442429883,-3.407064195,-3.405278938,-3.443870815,-3.518753279,-3.621183145,-3.742417226,-3.873712335,-4.006325285,-4.13151289,-4.240531963,-4.324639318,-4.375091768,-4.393302754,-4.389124529,-4.366472125,-4.329260575,-4.28140491,-4.226820161,-4.169421361,-4.113123542,-4.061841736,-4.019490974,-3.979087583,-3.932691713,-3.882784126,-3.831845589,-3.782356864,-3.736798716,-3.69765191,-3.66739721,-3.648515379,-3.643487183,-3.658322551,-3.693787686,-3.744497768,-3.805067975,-3.870113485,-3.934249477,-3.992091129,-4.038253618,-4.067352124,-4.074001825,-4.056333868,-4.018894261,-3.965920474,-3.901649976,-3.830320236,-3.756168723,-3.683432908,-3.616350258,-3.559158244,-3.516094335,-3.484141017,-3.457227479,-3.435011248,-3.417149852,-3.403300817,-3.393121669,-3.386269936,-3.382403144,-3.381178819,-3.382254489,-3.390156255,-3.407753775,-3.432219911,-3.460727525,-3.49044948,-3.518558636,-3.542227857,-3.558630003,-3.564937938,-3.558324522,-3.537276651,-3.503885557,-3.460730609,-3.410391177,-3.355446629,-3.298476336,-3.242059667,-3.188775991,-3.141204678,-3.101925096,-3.068531207,-3.037011417,-3.007536773,-2.980278317,-2.955407094,-2.933094148,-2.913510523,-2.896827262,-2.883215411,-2.872846013,-2.864118857,-2.855967558,-2.8493639,-2.845279664,-2.844686633,-2.848556591,-2.85786132,-2.873572602,-2.896662221,-2.928101959,-2.967081997,-3.012144662,-3.063289952,-3.120517869,-3.183828411,-3.25322158,-3.328697375,-3.410255796,-3.497896843,-3.591620517
C3,-4.999266444,-4.978512698,-4.959696408,-4.942817572,-4.927876191,-4.914872265,-4.903805794,-4.894676778,-4.887485218,-4.882231112,-4.878914461,-4.880524379,-4.888721484,-4.901513034,-4.916906287,-4.9329085,-4.94752693,-4.958768836,-4.964641474,-4.963152104,-4.952307981,-4.935699555,-4.917388067,-4.896086965,-4.870509693,-4.8393697,-4.801380432,-4.755255335,-4.699707856,-4.633451442,-4.555199539,-4.456078299,-4.332492009,-4.19107132,-4.038446883,-3.881249349,-3.726109369,-3.579657595,-3.448524678,-3.339341267,-3.258738016,-3.207189506,-3.178083163,-3.167418903,-3.171196645,-3.185416303,-3.206077796,-3.229181039,-3.250725949,-3.266712444,-3.273140439,-3.273350147,-3.273345475,-3.273121885,-3.272674836,-3.27199979,-3.271092205,-3.269947544,-3.268561266,-3.266928832,-3.265045703,-3.26252985,-3.259173744,-3.255234592,-3.250969601,-3.246635978,-3.24249093,-3.238791663,-3.235795386,-3.233759304,-3.232940625,-3.233520222,-3.235331848,-3.238112026,-3.241597284,-3.245524144,-3.249629132,-3.253648773,-3.257319592,-3.260378114,-3.262560864,-3.263934506,-3.264809309,-3.265287207,-3.265470129,-3.26546001,-3.26535878,-3.265268371,-3.265290717,-3.265527748,-3.266081396,-3.266545807,-3.266589798,-3.26642731,-3.266272285,-3.266338663,-3.266840387,-3.267991397,-3.270005634,-3.27309704,-3.277479557,-3.282785383,-3.288588322,-3.295014716,-3.30219091,-3.310243246,-3.319298069,-3.329481722,-3.34092055,-3.353740894,-3.3680691,-3.384210996,-3.402205464,-3.421778427,-3.442655808,-3.46456353,-3.487227518,-3.510373693,-3.53372798,-3.557016301,-3.57996458,-3.60232232,-3.624234583,-3.646020632,-3.66799973,-3.690491141,-3.713814127,-3.738287951,-3.764231876,-3.791965166,-3.821807083,-3.854103783,-3.888716487,-3.925237055,-3.96325735,-4.002369233,-4.042164566,-4.082235209,-4.122173024,-4.161569873,-4.200017618,-4.23863879,-4.278480276,-4.319020462,-4.359737738,-4.400110491,-4.439617109,-4.47773598,-4.513945492,-4.547724033,-4.57854999,-4.606746152,-4.633032774,-4.657484449,-4.680175772,-4.701181335,-4.720575733,-4.738433558,-4.754829403,-4.769837863,-4.783533531,-4.795854244,-4.806688114,-4.816035141,-4.823895324,-4.830268663,-4.835155158,-4.83855481,-4.840467618,-4.840893583,-4.839832703
C4,-5.222617576,-5.218130468,-5.215020737,-5.213288384,-5.212933408,-5.213955809,-5.216355588,-5.220132744,-5.225287277,-5.231819188,-5.239728476,-5.248051444,-5.256252707,-5.264974727,-5.27485997,-5.2865509,-5.300689981,-5.317919678,-5.338882456,-5.364220778,-5.39457711,-5.433371852,-5.481838968,-5.537341266,-5.597241553,-5.658902638,-5.719687328,-5.776958431,-5.828078756,-5.870411109,-5.9013183,-5.920283994,-5.929756208,-5.931544269,-5.927457505,-5.919305246,-5.90889682,-5.898041554,-5.888548778,-5.882227819,-5.880888007,-5.891179688,-5.914921158,-5.946673671,-5.98099848,-6.012456837,-6.035609996,-6.04501921,-6.035245731,-6.000850814,-5.936395711,-5.833909501,-5.694604077,-5.526814912,-5.33887748,-5.139127253,-4.935899705,-4.73753031,-4.55235454,-4.388707869,-4.25492577,-4.145968344,-4.050391454,-3.966924213,-3.894295735,-3.831235134,-3.776471524,-3.728734018,-3.686751731,-3.649253776,-3.614969267,-3.586929138,-3.568135195,-3.557272865,-3.553027574,-3.554084747,-3.55912981,-3.566848189,-3.575925309,-3.585046597,-3.592897477,-3.60178592,-3.614357394,-3.62980357,-3.647316123,-3.666086722,-3.685307042,-3.704168755,-3.721863532,-3.737583047,-3.750518971,-3.761287491,-3.771069199,-3.779902374,-3.787825297,-3.794876247,-3.801093505,-3.806515349,-3.81118006,-3.815125919,-3.818391204,-3.820983026,-3.822865637,-3.824013031,-3.824399201,-3.82399814,-3.822783842,-3.8207303,-3.817811507,-3.814001457,-3.809274143,-3.801593019,-3.789853642,-3.775428156,-3.759688706,-3.744007438,-3.729756497,-3.718308028,-3.711034177,-3.709307088,-3.714498907,-3.727025344,-3.745694382,-3.769466579,-3.797302493,-3.828162681,-3.8610077,-3.894798109,-3.928494464,-3.961057323,-3.991447244,-4.020570323,-4.050007888,-4.079733343,-4.109720091,-4.139941536,-4.17037108,-4.200982127,-4.231748081,-4.262642345,-4.293638322,-4.329773313,-4.373873398,-4.422595155,-4.472595158,-4.520529984,-4.563056208,-4.596830408,-4.618509157,-4.624749033,-4.612206612,-4.573237532,-4.507062183,-4.420634262,-4.320907467,-4.214835496,-4.109372046,-4.011470815,-3.928085502,-3.866169803,-3.832677418,-3.821813597,-3.823147794,-3.836680009,-3.862410242,-3.900338493,-3.950464761,-4.012789048,-4.087311353,-4.174031675,-4.272950016
C5,-4.152922503,-4.135110133,-4.119214846,-4.10523664,-4.093175517,-4.083031475,-4.074804515,-4.068494638,-4.064101842,-4.061626129,-4.061067497,-4.062393659,-4.065586676,-4.070668074,-4.077659379,-4.086582117,-4.097457812,-4.110307992,-4.125154181,-4.142017906,-4.160920692,-4.177970454,-4.190982599,-4.202539892,-4.215225097,-4.231620981,-4.254310307,-4.285875841,-4.328900348,-4.385966592,-4.459657339,-4.557819053,-4.682132459,-4.825931711,-4.982550962,-5.145324367,-5.30758608,-5.462670255,-5.603911046,-5.724642607,-5.818199092,-5.891866257,-5.956604475,-6.011259821,-6.054678373,-6.085706207,-6.103189401,-6.105974032,-6.092906176,-6.06283191,-6.014597311,-5.938920832,-5.831842719,-5.700191738,-5.550796656,-5.39048624,-5.226089255,-5.064434469,-4.912350648,-4.776666559,-4.664210967,-4.570297998,-4.485242702,-4.408375238,-4.339025764,-4.276524438,-4.220201419,-4.169386865,-4.123410935,-4.081603787,-4.04329558,-4.009507601,-3.981501883,-3.958969703,-3.941602335,-3.929091054,-3.921127137,-3.917401858,-3.917606494,-3.921432318,-3.928570608,-3.942384663,-3.965063143,-3.994535362,-4.028730631,-4.065578265,-4.103007576,-4.138947877,-4.171328481,-4.198078702,-4.217127852,-4.22912306,-4.236571221,-4.240191297,-4.240702252,-4.238823047,-4.235272645,-4.23077001,-4.226034103,-4.221783888,-4.218738327,-4.215763335,-4.211483273,-4.206254775,-4.200434473,-4.194379001,-4.188444994,-4.182989082,-4.178367902,-4.174938085,-4.173056264,-4.172444498,-4.172578529,-4.173445525,-4.175032651,-4.177327074,-4.18031596,-4.183986474,-4.188325783,-4.193321053,-4.198959449,-4.204230128,-4.208584818,-4.212704545,-4.217270336,-4.222963217,-4.230464215,-4.240454357,-4.253614668,-4.270626175,-4.292169904,-4.319793241,-4.353649593,-4.392329023,-4.434421592,-4.478517364,-4.523206401,-4.567078765,-4.608724519,-4.646733724,-4.679696444,-4.712375939,-4.748880624,-4.78681829,-4.823796727,-4.857423727,-4.885307081,-4.90505458,-4.914274014,-4.910573175,-4.891559854,-4.84813655,-4.777729906,-4.687733927,-4.585542618,-4.478549985,-4.374150032,-4.279736766,-4.202704191,-4.150446312,-4.130357135,-4.136274989,-4.157108865,-4.192858765,-4.243524687,-4.309106632,-4.3896046,-4.485018591,-4.595348604,-4.720594641,-4.8607567
C6,-3.719652586,-3.722526613,-3.725200802,-3.727675151,-3.729949662,-3.732024334,-3.733899167,-3.735574161,-3.737049316,-3.738324632,-3.739400109,-3.738951933,-3.736244652,-3.732160809,-3.727582946,-3.723393606,-3.720475332,-3.719710665,-3.721982149,-3.728172326,-3.739163739,-3.757857228,-3.784949139,-3.818015278,-3.854631452,-3.892373467,-3.928817127,-3.96153824,-3.98811261,-4.006116045,-4.013124348,-4.00796554,-3.992502498,-3.968863317,-3.939176095,-3.905568925,-3.870169903,-3.835107126,-3.802508687,-3.774502684,-3.753217211,-3.737022288,-3.722805457,-3.710471096,-3.699923583,-3.691067297,-3.683806615,-3.678045915,-3.673689577,-3.670641977,-3.668807494,-3.669327949,-3.672936849,-3.678926104,-3.686587624,-3.695213318,-3.704095097,-3.71252487,-3.719794547,-3.725196038,-3.728021253,-3.728096497,-3.726059588,-3.722419706,-3.717686032,-3.712367745,-3.706974026,-3.702014056,-3.697997013,-3.695432078,-3.694828432,-3.696377653,-3.699658133,-3.704259276,-3.709770487,-3.715781168,-3.721880722,-3.727658555,-3.732704068,-3.736606665,-3.738955751,-3.73942311,-3.738252204,-3.735889953,-3.732783275,-3.72937909,-3.726124316,-3.723465873,-3.721850679,-3.721725654,-3.723537717,-3.727480778,-3.733199095,-3.740315105,-3.748451246,-3.757229955,-3.766273669,-3.775204827,-3.783645866,-3.791219223,-3.797547336,-3.80192969,-3.804368656,-3.805541003,-3.806123495,-3.8067929,-3.808225984,-3.811099514,-3.816090257,-3.823874979,-3.835130448,-3.84924599,-3.865180512,-3.882965147,-3.902631028,-3.924209288,-3.94773106,-3.973227478,-4.000729674,-4.030268781,-4.061875933,-4.096046629,-4.13302386,-4.172459998,-4.214007412,-4.257318474,-4.302045555,-4.347841027,-4.394357259,-4.441246623,-4.48816149,-4.537514547,-4.591006679,-4.647222555,-4.704746845,-4.762164219,-4.818059347,-4.871016897,-4.919621539,-4.962457943,-4.998110778,-5.02433938,-5.041366685,-5.051472764,-5.056937688,-5.060041529,-5.063064358,-5.068286245,-5.077987263,-5.094447482,-5.119946973,-5.155863748,-5.200598852,-5.251966904,-5.307782522,-5.365860326,-5.424014935,-5.480060967,-5.531813042,-5.577085779,-5.613693796,-5.643458245,-5.669657198,-5.692290653,-5.711358611,-5.726861073,-5.738798037,-5.747169504,-5.751975475,-5.753215949,-5.750890925
C7,-3.321403228,-3.321098033,-3.321004748,-3.321123374,-3.321453911,-3.321996357,-3.322750715,-3.323716983,-3.324895161,-3.32628525,-3.327887249,-3.329005776,-3.329254506,-3.329097029,-3.328996933,-3.329417806,-3.330823237,-3.333676816,-3.33844213,-3.345582768,-3.355562319,-3.367216484,-3.379417673,-3.392684534,-3.407535718,-3.424489875,-3.444065654,-3.466781705,-3.493156678,-3.523709222,-3.558957987,-3.601754175,-3.653143927,-3.710938303,-3.772948364,-3.83698517,-3.900859783,-3.962383262,-4.019366668,-4.069621062,-4.110957505,-4.14373773,-4.170432711,-4.192017372,-4.209466632,-4.223755414,-4.235858638,-4.246751226,-4.257408099,-4.268804179,-4.281914387,-4.296662957,-4.311996766,-4.327424704,-4.342455656,-4.356598513,-4.36936216,-4.380255486,-4.388787379,-4.394466726,-4.396802415,-4.394544428,-4.387507613,-4.376798154,-4.363522237,-4.348786047,-4.333695772,-4.319357595,-4.306877702,-4.29736228,-4.291917513,-4.289875298,-4.289717309,-4.291274404,-4.294377435,-4.29885726,-4.304544732,-4.311270708,-4.318866042,-4.327161591,-4.335988208,-4.346924054,-4.361021294,-4.37732179,-4.394867406,-4.412700003,-4.429861445,-4.445393596,-4.458338316,-4.467737471,-4.472632921,-4.471639767,-4.46498224,-4.454115909,-4.440496338,-4.425579095,-4.410819745,-4.397673855,-4.38759699,-4.382044717,-4.382472602,-4.388363591,-4.397920955,-4.410680749,-4.426179029,-4.443951848,-4.463535264,-4.484465329,-4.506278101,-4.528509633,-4.55069598,-4.574404695,-4.600987769,-4.629657913,-4.65962784,-4.690110263,-4.720317893,-4.749463444,-4.776759628,-4.801419157,-4.822654744,-4.837617825,-4.845542313,-4.848764632,-4.849621205,-4.850448455,-4.853582807,-4.861360684,-4.876118511,-4.90019271,-4.935919705,-4.986456262,-5.051133179,-5.126547934,-5.209298004,-5.295980867,-5.383194,-5.467534881,-5.545600986,-5.613989793,-5.669298779,-5.714287542,-5.754017733,-5.788539913,-5.817904638,-5.842162468,-5.86136396,-5.875559675,-5.884800169,-5.889136003,-5.888617733,-5.878669775,-5.856697705,-5.825723826,-5.788770439,-5.748859849,-5.709014356,-5.672256265,-5.641607876,-5.620091494,-5.610729419,-5.611003068,-5.616378986,-5.626857173,-5.642437629,-5.663120354,-5.688905348,-5.719792611,-5.755782143,-5.796873945,-5.843068015
C8,-5.297285157,-5.323917879,-5.346525392,-5.365107696,-5.379664791,-5.390196677,-5.396703354,-5.399184821,-5.39764108,-5.39207213,-5.38247797,-5.359635898,-5.318422189,-5.264985311,-5.205473735,-5.14603593,-5.092820364,-5.051975506,-5.029649827,-5.031991794,-5.065149878,-5.148489909,-5.286394491,-5.462537254,-5.660591829,-5.864231845,-6.057130933,-6.222962723,-6.345400844,-6.408118927,-6.394790601,-6.290699039,-6.104599277,-5.855372737,-5.561900844,-5.243065022,-4.917746695,-4.604827287,-4.323188221,-4.091710922,-3.929276814,-3.831868832,-3.777674537,-3.758882293,-3.767680462,-3.796257408,-3.836801494,-3.881501084,-3.922544541,-3.952120228,-3.962416508,-3.958952471,-3.952895236,-3.944905206,-3.935642788,-3.925768385,-3.915942402,-3.906825244,-3.899077316,-3.893359023,-3.890330769,-3.890229375,-3.892501544,-3.896622503,-3.902067482,-3.908311707,-3.914830408,-3.921098811,-3.926592145,-3.930785638,-3.933154518,-3.93379778,-3.93331463,-3.931930612,-3.929871267,-3.927362139,-3.92462877,-3.921896705,-3.919391486,-3.917338656,-3.915963758,-3.91526802,-3.915018227,-3.915088259,-3.915351997,-3.915683319,-3.915956106,-3.916044238,-3.915821593,-3.915162054,-3.913939498,-3.909718227,-3.901275867,-3.890306283,-3.878503342,-3.867560909,-3.85917285,-3.855033032,-3.85683532,-3.86627358,-3.885041678,-3.916159139,-3.959546873,-4.012250828,-4.071316951,-4.133791191,-4.196719493,-4.257147807,-4.312122079,-4.358688258,-4.393892289,-4.410090075,-4.406098354,-4.388654334,-4.364495221,-4.340358222,-4.322980543,-4.319099391,-4.335451973,-4.378775496,-4.455807165,-4.582646834,-4.76125213,-4.977146928,-5.215855099,-5.462900517,-5.703807056,-5.924098586,-6.109298983,-6.244932118,-6.316521865,-6.317110959,-6.257846534,-6.151409058,-6.010479001,-5.847736831,-5.675863017,-5.507538028,-5.355442333,-5.232256401,-5.1506607,-5.101157619,-5.065320588,-5.042436646,-5.031792829,-5.032676174,-5.044373719,-5.0661725,-5.097359554,-5.13722192,-5.185046632,-5.251258545,-5.342388612,-5.451883022,-5.573187964,-5.699749625,-5.825014196,-5.942427865,-6.04543682,-6.12748725,-6.182025344,-6.214512611,-6.234779768,-6.242826816,-6.238653754,-6.222260582,-6.1936473,-6.152813909,-6.099760407,-6.034486796,-5.956993075
C9,-3.746594464,-3.740830707,-3.735642924,-3.731031118,-3.726995286,-3.72353543,-3.720651549,-3.718343644,-3.716611714,-3.71545576,-3.714875781,-3.714037177,-3.712476282,-3.710749495,-3.709413217,-3.709023848,-3.710137788,-3.713311437,-3.719101195,-3.728063462,-3.740754639,-3.760593456,-3.788902198,-3.823092601,-3.860576402,-3.898765336,-3.935071139,-3.966905546,-3.991680293,-4.006807117,-4.009697753,-3.997278911,-3.970527337,-3.932929812,-3.887973122,-3.839144049,-3.789929377,-3.74381589,-3.704290371,-3.674839605,-3.658950373,-3.656169204,-3.662628242,-3.676692702,-3.696727798,-3.721098743,-3.748170753,-3.77630904,-3.803878819,-3.829245305,-3.85077371,-3.870587979,-3.891563413,-3.913192266,-3.934966788,-3.956379232,-3.97692185,-3.996086895,-4.013366618,-4.028253271,-4.040239108,-4.048716595,-4.05387477,-4.056400735,-4.056981593,-4.056304447,-4.055056401,-4.053924559,-4.053596022,-4.054757894,-4.058097279,-4.063859234,-4.071467353,-4.080376538,-4.090041693,-4.099917723,-4.109459531,-4.11812202,-4.125360094,-4.130628658,-4.133382614,-4.133383618,-4.131064543,-4.126887115,-4.121313061,-4.114804111,-4.10782199,-4.100828426,-4.094285148,-4.088653882,-4.084396357,-4.08065581,-4.076477437,-4.072175894,-4.068065842,-4.064461937,-4.061678839,-4.060031207,-4.059833698,-4.061400971,-4.065047686,-4.069511138,-4.073763514,-4.078471806,-4.084303004,-4.091924101,-4.102002089,-4.115203959,-4.132196703,-4.153647312,-4.180222778,-4.209902781,-4.240873225,-4.274110438,-4.310590752,-4.351290496,-4.397185999,-4.449253591,-4.508469602,-4.575810361,-4.652252198,-4.745097442,-4.857390452,-4.983720603,-5.118677271,-5.256849832,-5.392827661,-5.521200134,-5.636556626,-5.733486513,-5.806579171,-5.854482211,-5.882055322,-5.893206001,-5.891841742,-5.881870041,-5.867198393,-5.851734294,-5.839385238,-5.83405872,-5.839662236,-5.852877919,-5.867810291,-5.884500433,-5.902989426,-5.923318351,-5.945528291,-5.969660325,-5.995755535,-6.023855002,-6.053999808,-6.088888294,-6.129976936,-6.175444018,-6.22346782,-6.272226627,-6.31989872,-6.364662382,-6.404695895,-6.438177543,-6.463285606,-6.481538185,-6.495667853,-6.505674613,-6.511558462,-6.513319403,-6.510957434,-6.504472555,-6.493864768,-6.479134071,-6.460280464
C10,-3.715453057,-3.732198639,-3.747623362,-3.761727228,-3.774510235,-3.785972383,-3.796113674,-3.804934106,-3.81243368,-3.818612395,-3.823470253,-3.82475119,-3.821201841,-3.814326246,-3.805628446,-3.796612481,-3.788782393,-3.783642222,-3.782696009,-3.787447794,-3.799401619,-3.818628868,-3.843609453,-3.873460207,-3.907297961,-3.944239547,-3.983401797,-4.023901545,-4.06485562,-4.105380857,-4.144594086,-4.185603779,-4.23105274,-4.279359305,-4.328941809,-4.378218589,-4.425607979,-4.469528314,-4.50839793,-4.540635163,-4.564658347,-4.580088308,-4.588354637,-4.59058882,-4.587922344,-4.581486695,-4.572413358,-4.56183382,-4.550879567,-4.540682085,-4.53237286,-4.525083545,-4.517158332,-4.508547516,-4.499201392,-4.489070253,-4.478104395,-4.466254112,-4.453469698,-4.439701448,-4.424899656,-4.407719955,-4.387467022,-4.365064714,-4.341436891,-4.317507412,-4.294200136,-4.272438922,-4.253147628,-4.237250113,-4.225670237,-4.218735834,-4.215670959,-4.2157438,-4.218222545,-4.222375384,-4.227470505,-4.232776096,-4.237560346,-4.241091444,-4.242637577,-4.242966447,-4.243263469,-4.243423406,-4.243341018,-4.242911067,-4.242028314,-4.240587522,-4.238483451,-4.235610863,-4.231864519,-4.219021692,-4.192623334,-4.158209731,-4.121321168,-4.087497929,-4.062280298,-4.051208562,-4.059823003,-4.093663908,-4.158271561,-4.267853563,-4.424557545,-4.615833837,-4.82913277,-5.051904673,-5.271599875,-5.475668708,-5.6515615,-5.786728582,-5.868620283,-5.894638968,-5.876355981,-5.822475117,-5.74170017,-5.642734937,-5.534283212,-5.425048792,-5.323735471,-5.239047045,-5.17968731,-5.136580343,-5.095657806,-5.058134872,-5.025226716,-4.998148509,-4.978115426,-4.966342638,-4.964045321,-4.972438645,-4.992737786,-5.030036383,-5.085904058,-5.156269952,-5.237063211,-5.324212977,-5.413648394,-5.501298606,-5.583092754,-5.654959984,-5.712829439,-5.760092787,-5.802855917,-5.841119304,-5.874883423,-5.904148748,-5.928915754,-5.949184916,-5.964956707,-5.976231603,-5.983010078,-5.978351048,-5.958397862,-5.927777646,-5.891117527,-5.85304463,-5.818186081,-5.791169008,-5.776620534,-5.779167788,-5.803437894,-5.845574915,-5.898638161,-5.962627632,-6.037543329,-6.123385251,-6.220153398,-6.32784777,-6.446468368,-6.576015191,-6.716488239